,u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,ref,bridge,access,junction,service,tunnel,area
1374,242934382,4593677626,0,475325982,True,2,Hougang Avenue 10,secondary,50,18.064,"LINESTRING (103.8914057 1.3729805, 103.8912434 1.3729725)",,,,,,,
1375,242934383,370709907,0,74549005,True,,Hougang Avenue 10,secondary,50,13.83,"LINESTRING (103.8928196 1.3729731, 103.8926952 1.3729717)",,,,,,,
1376,242934384,375778776,0,22650976,True,,Hougang Avenue 10,secondary,50,13.253,"LINESTRING (103.8943197 1.3729397, 103.8942005 1.3729418)",,,,,,,
1377,242934385,4427352142,0,445282926,True,3,Hougang Avenue 8,secondary,50,38.847,"LINESTRING (103.8859167 1.3721425, 103.8861061 1.3724361)",,,,,,,
1378,242934392,5988358263,0,639239096,True,3,Hougang Avenue 9,secondary,50,14.461,"LINESTRING (103.8843795 1.3744324, 103.8845087 1.3744476)",,,,,,,
1379,242934393,4427352143,0,411932055,True,2,Hougang Avenue 9,secondary,50,14.586,"LINESTRING (103.8841646 1.3744698, 103.8842913 1.3744357)",,,,,,,
1380,242934394,6547124428,0,630859032,True,2,Hougang Avenue 9,secondary,50,61.282,"LINESTRING (103.8816773 1.375024, 103.882214 1.3748981)",,,,,,,
1381,242934395,4427352147,0,448937490,True,3,Hougang Avenue 9,secondary,50,14.981,"LINESTRING (103.8813415 1.3750806, 103.8814756 1.3750672)",,,,,,,
1382,242934401,5950988124,0,628729671,True,3,Buangkok Green,primary,60,9.805,"LINESTRING (103.8874613 1.3805199, 103.8874027 1.380454)",,,,,,,
1383,242935081,4593466002,0,75097116,True,1,Hougang Avenue 9,secondary,50,38.31,"LINESTRING (103.8770978 1.3750522, 103.8774424 1.3750567)",,,,,,,
1384,242935081,4459074729,0,448937650,True,,Yio Chu Kang Road,primary,60,8.729,"LINESTRING (103.8770978 1.3750522, 103.8770979 1.3749737)",,,,,,,
1385,242935680,6791382558,0,623349753,True,3,Buangkok Drive,primary,70,3.537,"LINESTRING (103.8996465 1.3797142, 103.899615 1.3797097)",,,,,,,
1386,242935691,375778348,0,536420725,True,4,Buangkok Drive,primary,70,11.583,"LINESTRING (103.8969375 1.3793138, 103.8968333 1.3793138)",,,,,,,
1387,242935691,3902801421,0,634088229,True,2,Hougang Avenue 10,secondary,50,6.457,"LINESTRING (103.8969375 1.3793138, 103.8969281 1.3792565)",,,,,,,
1388,242935692,3071697379,0,634574610,True,3,Buangkok Drive,primary,60,44.523,"LINESTRING (103.8965108 1.3793879, 103.8961316 1.3795168)",,,,,,,
1389,242935693,3071697390,0,479743205,True,3,Buangkok Drive,primary,60,25.239,"LINESTRING (103.8954758 1.3797708, 103.8952614 1.3798455)",,,,,,,
1390,242935694,3071708396,0,479743205,True,3,Buangkok Drive,primary,60,32.161,"LINESTRING (103.8950155 1.3799086, 103.8947281 1.3799418)",,,,,,,
1391,242935695,4727960811,0,479743205,True,3,Buangkok Drive,primary,60,73.088,"LINESTRING (103.8943675 1.3799319, 103.8937103 1.3799512)",,,,,,,
1392,242935696,370709746,0,528461110,True,,Buangkok Drive,primary,60,10.684,"LINESTRING (103.8928954 1.3799676, 103.8927994 1.3799629)",,,,,,,
1393,242935696,5687304444,0,597259644,True,2,Hougang Avenue 6,tertiary,50,16.924,"LINESTRING (103.8928954 1.3799676, 103.8928898 1.3798155)",,,,,,,
1394,242935697,242935698,0,174281608,True,3,Buangkok Drive,primary,60,74.819,"LINESTRING (103.891615 1.3800105, 103.8909723 1.3802103)",,,,,,,
1395,242935698,242935699,0,174281608,True,3,Buangkok Drive,primary,60,71.489,"LINESTRING (103.8909723 1.3802103, 103.8904297 1.3805554)",,,,,,,
1396,242935699,242935700,0,174281608,True,3,Buangkok Drive,primary,60,76.553,"LINESTRING (103.8904297 1.3805554, 103.8898943 1.3809884)",,,,,,,
1397,242935700,4727962149,0,623354427,True,3,Buangkok Drive,primary,60,59.575,"LINESTRING (103.8898943 1.3809884, 103.8894816 1.3813302)",,,,,,,
1398,242935701,3902801426,0,174281685,True,3,Buangkok Green,primary,60,8.974,"LINESTRING (103.8886813 1.3820074, 103.8886295 1.3819455)",,,,,,,
1399,242935701,242935709,0,536423088,True,,Buangkok Drive,primary,60,13.438,"LINESTRING (103.8886813 1.3820074, 103.8885893 1.3820858)",,,,,,,
1400,242935709,401513962,0,174281610,True,,Buangkok Green,primary,60,11.456,"LINESTRING (103.8885893 1.3820858, 103.8886509 1.3821684)",,,,,,,
1401,242935710,242935701,0,22652296,True,,Buangkok Green,primary,60,11.666,"LINESTRING (103.8887447 1.382091, 103.8886813 1.3820074)",,,,,,,
1402,242935710,4430972325,0,445716678,True,3,Buangkok Drive,primary,60,36.289,"LINESTRING (103.8887447 1.382091, 103.8890011 1.381889)",,,,,,,
1403,242935711,3106550109,0,623294898,True,4,Buangkok Drive,primary,70,64.426,"LINESTRING (103.9025141 1.3802768, 103.9030882 1.3803562)",,,,,,,
1404,242935712,3071697380,0,623349748,True,5,Buangkok Drive,primary,60,60.531,"LINESTRING (103.8959374 1.3797302, 103.8964513 1.3795502)",,,,,,,
1405,242935713,242935719,0,536420730,True,3,Buangkok Drive,primary,70,88.621,"LINESTRING (103.8996362 1.3798484, 103.9004243 1.3799686)",,,,,,,
1406,242935714,3865151113,0,479743196,True,3,Buangkok Drive,primary,70,45.428,"LINESTRING (103.8969648 1.3794641, 103.8973699 1.3795179)",,,,,,,
1407,242935714,242935691,0,536420727,True,4,Punggol Road,secondary,60,16.986,"LINESTRING (103.8969648 1.3794641, 103.8969375 1.3793138)",,,,,,,
1408,242935716,5214806129,0,623295836,True,4,Buangkok Drive,primary,70,44.43,"LINESTRING (103.8989995 1.3797509, 103.8993941 1.3798144)",,,,,,,
1409,242935717,3071708406,0,174281601,True,3,Buangkok Drive,primary,60,35.522,"LINESTRING (103.8950089 1.3800515, 103.8953179 1.3799701)",,,,,,,
1410,242935718,3865150978,0,623353013,True,5,Buangkok Drive,primary,60,26.135,"LINESTRING (103.8921246 1.3801058, 103.8923597 1.3801042)",,,,,,,
1411,242935719,7304680496,0,536420730,True,3,Buangkok Drive,primary,70,203.967,"LINESTRING (103.9004243 1.3799686, 103.9022395 1.3802363)",,,,,,,
1412,242935721,5970944846,0,623353016,True,4,Buangkok Drive,primary,60,43.707,"LINESTRING (103.891008 1.3803525, 103.8913643 1.3801863)",,,,,,,
1413,242935722,3071708594,0,174281601,True,3,Buangkok Drive,primary,60,38.31,"LINESTRING (103.8944384 1.3800824, 103.8947829 1.3800731)",,,,,,,
1414,242935723,375778334,0,623349749,True,4,Buangkok Drive,primary,60,35.776,"LINESTRING (103.8965367 1.3795115, 103.8968549 1.3794633)",,,,,,,
1415,242935724,242935696,0,22651486,True,,Sengkang Central,tertiary,50,12.916,"LINESTRING (103.8928989 1.3800837, 103.8928954 1.3799676)",,,,,,,
1416,242935726,242935721,0,635111917,True,3,Buangkok Drive,primary,60,64.904,"LINESTRING (103.8905013 1.3806425, 103.891008 1.3803525)",,,,,,,
1417,242935727,5686792141,0,174281606,True,3,Buangkok Drive,primary,60,66.442,"LINESTRING (103.8896874 1.381319, 103.890147 1.380937)",,,,,,,
1418,242935728,5252496617,0,476407915,True,2,Hougang Avenue 8,secondary,50,18.07,"LINESTRING (103.8869006 1.3734659, 103.88701 1.3735861)",,,,,,,
1419,242935730,6801079468,0,536420713,True,2,Hougang Avenue 8,secondary,40,21.837,"LINESTRING (103.8882309 1.374797, 103.8883857 1.3749179)",,,,,,,
1420,242935760,4701839579,0,476407149,True,3,Hougang Avenue 8,secondary,40,34.427,"LINESTRING (103.8892947 1.3755972, 103.8895558 1.3757637)",,,,,,,
1421,242935763,4701853095,0,476702048,True,,Hougang Avenue 8,secondary,40,7.832,"LINESTRING (103.8898222 1.3759262, 103.8898834 1.3759611)",,,,,,,
1422,242935776,5103975785,0,633152225,True,2,Hougang Avenue 8,secondary,40,33.197,"LINESTRING (103.8906574 1.3762884, 103.8909371 1.376393)",,,,,,,
1423,242935778,4701827398,0,632751455,True,2,Hougang Avenue 8,secondary,40,67.889,"LINESTRING (103.8911739 1.3764722, 103.891766 1.3766218)",,,,,,,
1424,242935782,4701827397,0,476695964,True,3,Hougang Avenue 8,secondary,40,11.418,"LINESTRING (103.8919344 1.3766613, 103.8920345 1.3766843)",,,,,,,
1425,242935783,369547881,0,175840089,True,,Hougang Avenue 6,tertiary,50,11.422,"LINESTRING (103.8928672 1.3768596, 103.8928652 1.3767569)",,,,,,,
1426,242935783,4593677606,0,629373392,True,2,Hougang Avenue 8,secondary,40,44.63,"LINESTRING (103.8928672 1.3768596, 103.8932682 1.3768793)",,,,,,,
1427,242935784,4314650238,0,175840046,True,2,Hougang Avenue 8,secondary,40,24.236,"LINESTRING (103.8934395 1.3768779, 103.8936575 1.3768812)",,,,,,,
1428,242935785,4700006828,0,476407142,True,2,Hougang Avenue 8,secondary,40,13.508,"LINESTRING (103.8941951 1.3768922, 103.8943166 1.3768939)",,,,,,,
1429,242935786,5145448945,0,476407141,True,2,Hougang Avenue 8,secondary,40,43.035,"LINESTRING (103.8948123 1.3768739, 103.8951959 1.3768217)",,,,,,,
1430,242935788,369547883,0,175020592,True,,Hougang Avenue 10,secondary,60,10.954,"LINESTRING (103.8962752 1.3763397, 103.8962226 1.3762564)",,,,,,,
1431,242935789,242935799,0,627916586,True,2,Hougang Avenue 8,secondary,50,74.675,"LINESTRING (103.8967878 1.3759328, 103.8972461 1.3754418)",,,,,,,
1432,242935799,5927867154,0,627916586,True,2,Hougang Avenue 8,secondary,50,41.467,"LINESTRING (103.8972461 1.3754418, 103.8974918 1.3751612)",,,,,,,
1433,242935804,370791749,0,476695956,True,2,Hougang Avenue 8,secondary,50,35.494,"LINESTRING (103.8975254 1.3751188, 103.8977591 1.3749013)",,,,,,,
1434,242935809,242935823,0,634039878,True,2,Hougang Avenue 8,secondary,50,63.311,"LINESTRING (103.8982101 1.3745464, 103.8986796 1.3742241)",,,,,,,
1435,242935823,4696028552,0,634124885,True,3,Hougang Avenue 8,secondary,50,39.236,"LINESTRING (103.8986796 1.3742241, 103.8989658 1.3740176)",,,,,,,
1436,242935828,386573919,0,632790694,True,2,Hougang Central,residential,50,35.993,"LINESTRING (103.8911246 1.3709756, 103.8913966 1.3711512)",,,,,,,
1437,242935971,4593677809,0,475919823,True,4,Upper Serangoon Road,primary,60,22.092,"LINESTRING (103.8918303 1.3665454, 103.8919719 1.3666848)",,,,,,,
1438,242935984,5956056059,0,630830009,True,3,Upper Serangoon Road,primary,60,108.201,"LINESTRING (103.8931477 1.3678555, 103.8938266 1.3685528)",,,,,,,
1439,242936000,5956032720,0,630824917,True,3,Upper Serangoon Road,primary,60,120.936,"LINESTRING (103.8958937 1.3705257, 103.8967005 1.3712553)",,,,,,,
1440,242936016,177002063,0,174765781,True,,Hougang Avenue 8,secondary,50,11.509,"LINESTRING (103.899388 1.3736906, 103.8994664 1.373623)",,,,,,,
1441,242936016,4593677990,0,464307243,True,3,Upper Serangoon Road,primary,70,41.735,"LINESTRING (103.899388 1.3736906, 103.899658 1.3739514)",,,,,,,
1442,242936094,4314647313,0,349537835,True,3,Upper Serangoon Road,primary,70,21.494,"LINESTRING (103.9010624 1.3753423, 103.9012043 1.3754736)",,,,,,,
1443,242936096,6807337635,0,475360861,True,3,Upper Serangoon Road,primary,70,41.254,"LINESTRING (103.9020903 1.3763166, 103.9023332 1.3765971)",,,,,,,
1444,242936099,5935843017,0,634520045,True,4,Upper Serangoon Road,primary,70,4.823,"LINESTRING (103.9024724 1.3767722, 103.9025009 1.3768049)",,,,,,,
1445,242936101,4593677878,0,628709586,True,3,Upper Serangoon Road,primary,70,5.675,"LINESTRING (103.9030197 1.3775519, 103.9030416 1.377598)",,,,,,,
1446,242936102,5265085824,0,546173992,True,3,Upper Serangoon Road,primary,70,9.084,"LINESTRING (103.9033703 1.3783501, 103.9033842 1.3784306)",,,,,,,
1447,242936103,5977810757,0,782271235,True,3,Upper Serangoon Road,primary,70,41.865,"LINESTRING (103.9035288 1.3792694, 103.9035282 1.3796459)",,,,,,,
1448,242936136,3106550112,0,22652365,True,3,Sengkang East Drive,primary,70,29.686,"LINESTRING (103.9034708 1.3804035, 103.9034255 1.3806666)",,,,,,,
1449,242936136,177003137,0,536420722,True,3,Buangkok Drive,primary,70,13.271,"LINESTRING (103.9034708 1.3804035, 103.9035888 1.3804216)",,,,,,,
1450,242936242,242936136,0,265150839,True,3,Upper Serangoon Road,primary,70,13.966,"LINESTRING (103.9034942 1.3802801, 103.9034708 1.3804035)",,,,,,,
1451,242936755,6417332553,0,633595776,True,3,Hougang Avenue 10,secondary,60,10.597,"LINESTRING (103.8943113 1.3734114, 103.8943122 1.3733161)",,,,,,,
1452,242936756,4593678043,0,74974587,True,2,Hougang Avenue 10,secondary,60,14.416,"LINESTRING (103.8944207 1.373933, 103.8943616 1.3738176)",,,,,,,
1453,242936757,6811040925,0,726665190,True,2,Hougang Avenue 10,secondary,60,62.126,"LINESTRING (103.8948255 1.3744043, 103.8944549 1.3739861)",,,,,,,
1454,242936758,6811040926,0,726665192,True,2,Hougang Avenue 10,secondary,60,52.21,"LINESTRING (103.8952282 1.3749261, 103.8949384 1.3745566)",,,,,,,
1455,242936765,5102206134,0,627931026,True,2,Hougang Avenue 10,secondary,60,62.638,"LINESTRING (103.8958308 1.3756688, 103.8954756 1.3752315)",,,,,,,
1456,242936766,4593677829,0,649414827,True,4,Hougang Avenue 10,secondary,50,53.531,"LINESTRING (103.8967 1.3770626, 103.8964592 1.3766457)",,,,,,,
1457,242936767,4593677835,0,546173995,True,2,Hougang Avenue 10,secondary,50,30.885,"LINESTRING (103.8968041 1.3774608, 103.8967483 1.3771887)",,,,,,,
1458,242936768,5177319244,0,546173995,True,2,Hougang Avenue 10,secondary,50,22.799,"LINESTRING (103.8968251 1.3783019, 103.8968291 1.3780969)",,,,,,,
1459,242936773,6040579821,0,630095765,True,3,Buangkok Green,primary,60,16.591,"LINESTRING (103.8871421 1.3801382, 103.8870404 1.380029)",,,,,,,
1460,242936774,6979190385,0,75070575,True,3,Buangkok Green,primary,60,11.27,"LINESTRING (103.8868399 1.3798137, 103.8867622 1.3797486)",,,,,,,
1461,242936775,401520601,0,75070575,True,3,Buangkok Green,primary,60,22.591,"LINESTRING (103.8866435 1.3796492, 103.8864804 1.379528)",,,,,,,
1462,242936776,401520605,0,75070575,True,3,Buangkok Green,primary,60,15.406,"LINESTRING (103.8863683 1.3794688, 103.8862396 1.3794174)",,,,,,,
1463,242936777,5015085573,0,628706178,True,5,Buangkok Green,primary,60,53.711,"LINESTRING (103.8854312 1.3793058, 103.8849496 1.3792668)",,,,,,,
1464,242936778,5015085595,0,512918201,True,3,Buangkok Green,primary,60,21.702,"LINESTRING (103.8814197 1.3791079, 103.8812247 1.3790985)",,,,,,,
1465,242936779,3902801436,0,175010893,True,3,Buangkok Green,primary,60,38.629,"LINESTRING (103.8791376 1.3789725, 103.8787904 1.378958)",,,,,,,
1466,242936780,410061928,0,175010918,True,,Buangkok Green,primary,60,10.32,"LINESTRING (103.8814155 1.3792447, 103.8815082 1.3792497)",,,,,,,
1467,242936781,410061925,0,22652298,True,3,Buangkok Green,primary,60,108.933,"LINESTRING (103.8791903 1.3791277, 103.8801689 1.379179)",,,,,,,
1468,242936784,4700038618,0,476418062,True,,Buangkok Green,primary,60,13.042,"LINESTRING (103.8873452 1.3806199, 103.8874181 1.3807118)",,,,,,,
1469,242936785,5950988125,0,476716878,True,4,Buangkok Green,primary,60,56.894,"LINESTRING (103.886977 1.3801602, 103.8872969 1.3805596)",,,,,,,
1470,242936787,401520104,0,74974581,True,3,Buangkok Green,primary,60,22.729,"LINESTRING (103.8865608 1.3797686, 103.8867241 1.3798916)",,,,,,,
1471,242936788,401520078,0,74974581,True,3,Buangkok Green,primary,60,19.313,"LINESTRING (103.8860508 1.3794774, 103.8862138 1.3795375)",,,,,,,
1472,242936789,401520587,0,74974581,True,3,Buangkok Green,primary,60,27.811,"LINESTRING (103.8855959 1.3794259, 103.885845 1.3794491)",,,,,,,
1473,242937054,3106550113,0,305950849,True,1,,primary_link,50,16.29,"LINESTRING (103.9033545 1.3813148, 103.9032976 1.3814498)",,,,,,,
1474,242937054,5952960034,0,445282975,True,3,Sengkang East Drive,primary,70,10.332,"LINESTRING (103.9033545 1.3813148, 103.9033526 1.3814077)",,,,,,,
1475,242937156,5952971989,0,535287503,True,2,Sengkang East Way,secondary,60,30.016,"LINESTRING (103.9074024 1.3865048, 103.9073038 1.3867561)",,,,,,,
1476,242937158,1736627854,0,32776866,True,3,Punggol East Flyover,primary,70,60.312,"LINESTRING (103.910871 1.3884859, 103.9113047 1.3888118)",,yes,,,,,
1477,242937166,4713513499,0,174886194,True,3,Sengkang East Drive,primary,70,69.251,"LINESTRING (103.9066121 1.3859418, 103.906061 1.3856514)",,,,,,,
1478,242937176,1779763723,0,174886194,True,3,Sengkang East Drive,primary,70,6.346,"LINESTRING (103.907458 1.3863914, 103.9074082 1.3863635)",,,,,,,
1479,242937176,242937156,0,445716761,True,2,Sengkang East Way,secondary,60,14.043,"LINESTRING (103.907458 1.3863914, 103.9074024 1.3865048)",,,,,,,
1480,242937181,5646504374,0,174886194,True,3,Sengkang East Drive,primary,70,45.323,"LINESTRING (103.9058549 1.3855354, 103.9055021 1.3853311)",,,,,,,
1481,242937186,1736627857,0,32776854,True,3,Punggol East Flyover,primary,70,59.047,"LINESTRING (103.9126609 1.3897224, 103.9122453 1.3893917)",,yes,,,,,
1482,242937207,5646504355,0,174886194,True,3,Sengkang East Drive,primary,70,39.356,"LINESTRING (103.9045303 1.3844772, 103.9042964 1.3842115)",,,,,,,
1483,242937212,5952959969,0,623644756,True,5,Sengkang East Drive,primary,70,39.939,"LINESTRING (103.9035186 1.3823525, 103.9034982 1.3819939)",,,,,,,
1484,242937271,395048610,0,32776858,True,3,Sengkang East Drive,primary,70,68.029,"LINESTRING (103.9109302 1.3883503, 103.9104154 1.3880195)",,,,,,,
1485,242937348,6822120277,0,651985617,True,3,Sengkang East Drive,primary,70,24.482,"LINESTRING (103.9036736 1.3830563, 103.9035925 1.3828516)",,,,,,,
1486,242937357,242937381,0,174886194,True,3,Sengkang East Drive,primary,70,67.806,"LINESTRING (103.904163 1.384002, 103.9038683 1.3834681)",,,,,,,
1487,242937369,5646504358,0,174886194,True,3,Sengkang East Drive,primary,70,6.737,"LINESTRING (103.9049306 1.384912, 103.9048879 1.384869)",,,,,,,
1488,242937381,242937348,0,174886194,True,3,Sengkang East Drive,primary,70,50.648,"LINESTRING (103.9038683 1.3834681, 103.9036736 1.3830563)",,,,,,,
1489,242937392,5646504375,0,174886194,True,3,Sengkang East Drive,primary,70,15.263,"LINESTRING (103.9053669 1.3852491, 103.9052533 1.385172)",,,,,,,
1490,242941456,7244121935,0,479740740,True,2,Punggol Road,secondary,60,13.996,"LINESTRING (103.8973217 1.3816838, 103.8973597 1.3818038)",,,,,,,
1491,242941467,1854312547,0,479740740,True,2,Punggol Road,secondary,60,45.652,"LINESTRING (103.8975352 1.382125, 103.8977882 1.3824484)",,,,,,,
1492,242941473,4459074640,0,623698863,True,4,Punggol Road,secondary,60,20.017,"LINESTRING (103.8980052 1.3826608, 103.8981444 1.382775)",,,,,,,
1493,242941481,242941483,0,75110233,True,,Punggol Road,secondary,60,16.218,"LINESTRING (103.8983965 1.3829563, 103.8985127 1.3830445)",,,,,,,
1494,242941481,4459074757,0,448937568,True,2,Sengkang East Avenue,secondary,50,32.778,"LINESTRING (103.8983965 1.3829563, 103.8981826 1.3831592)",,,,,,,
1495,242941483,369154126,0,75110245,True,,Sengkang East Avenue,secondary,50,9.471,"LINESTRING (103.8985127 1.3830445, 103.8985761 1.3829876)",,,,,,,
1496,242941483,4593677839,0,617971384,True,2,Punggol Road,secondary,60,34.038,"LINESTRING (103.8985127 1.3830445, 103.8987633 1.3832204)",,,,,,,
1497,242941491,5104171050,0,652031965,True,3,Punggol Road,secondary,60,10.13,"LINESTRING (103.8990967 1.3834899, 103.8991673 1.3835475)",,,,,,,
1498,242941496,242941501,0,727941611,True,2,Punggol Road,secondary,60,46.224,"LINESTRING (103.8996059 1.38391, 103.8999072 1.3841965)",,,,,,,
1499,242941501,242941519,0,175020565,True,2,Punggol Road,secondary,60,162.989,"LINESTRING (103.8999072 1.3841965, 103.9009563 1.3852205)",,,,,,,
1500,242941519,242941521,0,175020565,True,2,Punggol Road,secondary,60,38.139,"LINESTRING (103.9009563 1.3852205, 103.9011898 1.3854718)",,,,,,,
1501,242941521,242941523,0,652031956,True,3,Punggol Road,secondary,60,19.791,"LINESTRING (103.9011898 1.3854718, 103.9012991 1.3856123)",,,,,,,
1502,242941523,4459074669,0,626312080,True,4,Punggol Road,secondary,60,39.765,"LINESTRING (103.9012991 1.3856123, 103.9014757 1.3859233)",,,,,,,
1503,242941536,375774643,0,74953831,True,,Punggol Road,secondary,60,8.122,"LINESTRING (103.9015947 1.3862324, 103.9016198 1.386301)",,,,,,,
1504,242941536,4459074685,0,448937450,True,2,Compassvale Drive,tertiary,50,28.325,"LINESTRING (103.9015947 1.3862324, 103.901358 1.3863267)",,,,,,,
1505,242941538,242941544,0,175959518,True,2,Punggol Road,secondary,60,77.937,"LINESTRING (103.9017679 1.3873217, 103.9018034 1.3880217)",,,,,,,
1506,242941544,1854312570,0,175959518,True,2,Punggol Road,secondary,60,51.087,"LINESTRING (103.9018034 1.3880217, 103.9017974 1.3884811)",,,,,,,
1507,242941554,1854312573,0,175959518,True,2,Punggol Road,secondary,60,41.19,"LINESTRING (103.901796 1.3891413, 103.9017781 1.3895113)",,,,,,,
1508,242941570,369164641,0,160443488,True,,Punggol Road,secondary,60,11.433,"LINESTRING (103.9014441 1.3909671, 103.9014304 1.391069)",,,,,,,
1509,242941570,3063312955,0,617971383,True,2,Sengkang East Way,secondary,60,35.367,"LINESTRING (103.9014441 1.3909671, 103.9011263 1.3909822)",,,,,,,
1510,242941571,242941579,0,175840054,True,2,Punggol Road,secondary,60,88.927,"LINESTRING (103.9012825 1.3917901, 103.9011281 1.3925748)",,,,,,,
1511,242941579,4598826850,0,175840054,True,2,Punggol Road,secondary,60,18.766,"LINESTRING (103.9011281 1.3925748, 103.9011083 1.3927424)",,,,,,,
