y,x,osmid,highway,address,ref
1.3908289,103.8941221,375767081,traffic_signals,"Sengkang Square, Sengkang, Northeast, 543216, Singapore",
1.3885107,103.9060275,242958383,traffic_signals,"Rivervale Drive, Punggol, Northeast, 540143, Singapore",
1.3893131,103.906717,242958389,,"Rivervale Drive, Punggol, Northeast, 542164, Singapore",
1.4009044,103.896421,3600777293,,"Punggol Way, Sengkang, Northeast, 820132, Singapore",
1.3956916,103.8962839,5917409357,,"Compassvale Street, Sengkang, Northeast, 541294, Singapore",
1.3955063,103.9167131,373096527,traffic_signals,"Punggol East, Punggol, Northeast, 820652, Singapore",
1.3953907,103.9168727,373096523,traffic_signals,"Punggol East, Punggol, Northeast, 820652, Singapore",
1.3982171,103.9129423,373096533,traffic_signals,"Punggol Central, Punggol, Northeast, 821053, Singapore",
1.3909121,103.8941561,375767150,traffic_signals,"Sengkang Square, Sengkang, Northeast, 544707, Singapore",
1.4162118,103.8939579,2383954067,traffic_signals,"Seletar North Link, Seletar, Singapore, Central, 821325, Singapore",
1.3920505,103.9053021,242958494,traffic_signals,"Rivervale Drive, Punggol, Northeast, 540151, Singapore",
1.3959525,103.8946429,242958501,traffic_signals,"Sengkang East Road, Sengkang, Northeast, 541262, Singapore",
1.4163018,103.8940975,2383954086,traffic_signals,"Seletar North Link, Seletar, Singapore, Central, 821325, Singapore",
1.4163803,103.8939969,2383954088,traffic_signals,"Seletar North Link, Seletar, Singapore, Central, 821325, Singapore",
1.4162881,103.8938642,2383954090,traffic_signals,"Seletar Link, Seletar, Singapore, Central, 821325, Singapore",
1.4009476,103.909135,373096623,traffic_signals,"Punggol Central, Punggol, Northeast, 828850, Singapore",
1.4028932,103.9063671,373096628,traffic_signals,"Blk 602B, Punggol Central, Punggol, Northeast, 820301, Singapore",
1.4029677,103.9062514,373096632,traffic_signals,"Punggol Central, Punggol, Northeast, 820301, Singapore",
1.4044437,103.9039067,373096643,traffic_signals,"Punggol Place, Punggol, Northeast, 828724, Singapore",
1.4061432,103.900832,373096660,traffic_signals,"Punggol Central, Punggol, Northeast, 820056, Singapore",
1.392406,103.9032118,3063316721,,"74, Saint Anne's Wood, Punggol, Northeast, 540196, Singapore",
1.3892623,103.9066912,5270601985,,"Rivervale Crescent, Punggol, Northeast, 542164, Singapore",
1.3903685,103.9086333,5270601999,,"Rivervale Crescent, Punggol, Northeast, 543162, Singapore",
1.3916982,103.9073467,5270602004,,"184A, Rivervale Crescent, Punggol, Northeast, 540150, Singapore",
1.3925139,103.9007976,3063316790,,"32, Jalan Merdu, Sengkang, Northeast, 548663, Singapore",
1.3925199,103.9003074,3063316802,,"36, Jalan Merdu, Sengkang, Northeast, 548663, Singapore",
1.391069,103.9014304,369164641,traffic_signals,"405, Punggol Road, Sengkang, Northeast, 546646, Singapore",
1.391069,103.9015477,369164647,traffic_signals,"Punggol Road, Sengkang, Northeast, 546639, Singapore",
1.4110639,103.9000583,4604821890,,"Punggol Way, Punggol, Northeast, 821312, Singapore",
1.4103577,103.8996931,4604821891,,"Punggol Way, Punggol, Northeast, 823310, Singapore",
1.4111178,103.8998682,4604821896,,"Punggol Way, Punggol, Northeast, 823327, Singapore",
1.4109642,103.8993976,4604821900,,"Sumang Link, Punggol, Northeast, 828674, Singapore",
1.4108386,103.8993986,4604821901,,"Sumang Link, Punggol, Northeast, 828674, Singapore",
1.4104325,103.8994801,4604821907,,"Punggol Way, Punggol, Northeast, 821312, Singapore",
1.3909628,103.9019322,369164759,,"Sengkang East Way, Sengkang, Northeast, 540127, Singapore",
1.4028509,103.9062096,368902639,traffic_signals,"Punggol Road, Punggol, Northeast, 820301, Singapore",
1.3876257,103.9129309,5992186379,motorway_junction,"Tampines Expressway, Punggol, Northeast, 520173, Singapore",7
1.4035157,103.9108485,373096980,traffic_signals,"Edgefield Plains, Punggol, Northeast, 822619, Singapore",
1.4010187,103.9090336,373096988,traffic_signals,"Edgefield Plains, Punggol, Northeast, 828710, Singapore",
1.4009033,103.908953,373096990,traffic_signals,"Punggol Central, Punggol, Northeast, 828710, Singapore",
1.39991,103.9049553,368902719,traffic_signals,"Punggol Field, Punggol, Northeast, 820198, Singapore",
1.382163,103.9145093,6094013073,motorway_junction,"Halus Link, Punggol, Northeast, 520175, Singapore",
1.4165403,103.8944884,5218714341,,"Seletar North Link, Seletar, Singapore, Central, 821325, Singapore",
1.4027189,103.8910207,4003660548,traffic_signals,"Sumang Crescent, Sengkang, Northeast, 822232, Singapore",
1.4160145,103.8942834,3089269529,,"Seletar North Link, Seletar, Singapore, Central, 821325, Singapore",
1.3911259,103.9002789,369165131,,"Sengkang East Way, Sengkang, Northeast, 546639, Singapore",
1.3852137,103.9200116,5992186786,,"Halus Link, Punggol, Northeast, 520175, Singapore",
1.3972985,103.8979367,5177263019,,"Compassvale Crescent, Sengkang, Northeast, 541289, Singapore",
1.3899805,103.9043976,369165233,traffic_signals,"142A MSCP, Sengkang East Way, Punggol, Northeast, 540143, Singapore",
1.3885868,103.9061196,369165261,traffic_signals,"Sengkang East Way, Punggol, Northeast, 540143, Singapore",
1.4064775,103.8977348,376194047,traffic_signals,"Punggol Way, Punggol, Northeast, 821266, Singapore",
1.4031587,103.8973564,4598842390,,"Punggol Field, Punggol, Northeast, 820122, Singapore",
1.4064641,103.8975106,376194074,traffic_signals,"Punggol Way, Punggol, Northeast, 821261, Singapore",
1.386609,103.893506,4598842409,,"279 MSCP (SK92) and Shops, 279, Sengkang East Avenue, Sengkang, Northeast, 540279, Singapore",
1.3863262,103.8936455,4598842414,,"Sengkang Central, Sengkang, Northeast, 540270, Singapore",
1.3862923,103.8937905,4598842415,,"270A, Sengkang Central, Sengkang, Northeast, 541270, Singapore",
1.3862327,103.8913175,4598842420,,"Sengkang East Road, Sengkang, Northeast, 540281, Singapore",
1.3864756,103.891771,4598842424,,"281A, Sengkang East Avenue, Sengkang, Northeast, 541281, Singapore",
1.3866059,103.8919465,4598842425,,"Sengkang East Avenue, Sengkang, Northeast, 542200, Singapore",
1.3869328,103.8915616,4598842429,,"Sengkang East Road, Sengkang, Northeast, 541281, Singapore",
1.386918,103.8913988,4598842430,,"Sengkang East Road, Sengkang, Northeast, 541303, Singapore",
1.3866843,103.8909328,4598842433,,"Sengkang East Avenue, Sengkang, Northeast, 541303, Singapore",
1.3865711,103.8908968,4598842434,,"Sengkang East Avenue, Sengkang, Northeast, 542303, Singapore",
1.3861779,103.8911566,4598842438,,"Sengkang East Road, Sengkang, Northeast, 541281, Singapore",
1.3866089,103.9135644,6578324592,,"Tampines Expressway, Punggol, Northeast, 520173, Singapore",
1.4087668,103.9020851,5256742059,,"Punggol Walk, Punggol, Northeast, 821310, Singapore",
1.4086997,103.9019302,5256742063,,"Waterway Terraces, 310A, Punggol Walk, Punggol, Northeast, 821310, Singapore",
1.3863446,103.907118,4430972250,,"Sengkang East Drive, Punggol, Northeast, 540170, Singapore",
1.3867283,103.907802,4430972254,,"160, Sengkang East Drive, Punggol, Northeast, 521170, Singapore",
1.386802,103.9072858,4430972257,,"122, Sengkang East Way, Punggol, Northeast, 540170, Singapore",
1.3951853,103.9060462,1166755173,,"Tampines Expressway, Punggol, Northeast, 820136, Singapore",
1.3884837,103.8942674,4430972262,,"Sengkang Central, Sengkang, Northeast, 542201, Singapore",
1.3869217,103.907319,4430972260,,"Sengkang East Way, Punggol, Northeast, 521170, Singapore",
1.3884376,103.8944233,4430972261,,"204C, Sengkang Central, Sengkang, Northeast, 544201, Singapore",
1.3888192,103.8941189,4430972268,,"Compassvale Drive, Sengkang, Northeast, 542201, Singapore",
1.389179,103.8923289,4430972269,,"201, Sengkang East Road, Sengkang, Northeast, 540201, Singapore",
1.3892103,103.8921595,4430972271,,"Sengkang East Road, Sengkang, Northeast, 541301, Singapore",
1.3885875,103.8948328,4430972266,,"Compassvale Drive, Sengkang, Northeast, 544700, Singapore",
1.392948,103.8935915,4430972278,,"Sengkang East Road, Sengkang, Northeast, 545025, Singapore",
1.3929748,103.8934691,4430972279,,"Sengkang East Road, Sengkang, Northeast, 541323, Singapore",
1.3931317,103.8941311,4430972284,,"Sengkang East Way, Sengkang, Northeast, 545025, Singapore",
1.3932787,103.8940567,4430972286,,"Sengkang East Way, Sengkang, Northeast, 542261, Singapore",
1.4005659,103.8925021,133662081,motorway_junction,"Tampines Expressway, Sengkang, Northeast, 820223, Singapore",10
1.3932211,103.9135578,4697965979,,"Punggol 21 Community Club, 80, Punggol Field, Punggol, Northeast, 828815, Singapore",
1.4187138,103.9042031,7085655548,,"Punggol, Northeast, 821421, Singapore",
1.4187859,103.9041797,7085655549,,"Punggol, Northeast, 821421, Singapore",
1.3893432,103.892716,4430972546,,"Compassvale Drive, Sengkang, Northeast, 541201, Singapore",
1.3894308,103.8927061,4430972547,,"Seven Stars Coffee, 215C, Compassvale Drive, Sengkang, Northeast, 541215, Singapore",
1.3895702,103.8919711,4430972553,,"301A, Anchorvale Drive, Sengkang, Northeast, 541301, Singapore",
1.3896686,103.8919994,4430972556,,"321A, Anchorvale Drive, Sengkang, Northeast, 541321, Singapore",
1.386449,103.9075624,370099850,traffic_signals,"Sengkang East Way, Punggol, Northeast, 540170, Singapore",
1.3898711,103.8923746,4430972566,,"Sengkang East Road, Sengkang, Northeast, 541321, Singapore",
1.3865576,103.9075032,370099862,traffic_signals,"Sengkang East Way, Punggol, Northeast, 540170, Singapore",
1.3898703,103.8925593,4430972568,,"Acumed Medical Group, Sengkang East Road, Sengkang, Northeast, 540215, Singapore",
1.4069518,103.8979135,4430972572,,"Punggol Way, Punggol, Northeast, 821266, Singapore",
1.3817623,103.8929442,3865151140,,"Sengkang Central, Sengkang, Northeast, 545061, Singapore",
1.3817626,103.8930454,3865151141,,"Sengkang Central, Sengkang, Northeast, 545061, Singapore",
1.3876523,103.896484,3865151142,,"Compassvale Road, Sengkang, Northeast, 544749, Singapore",
1.3934101,103.893302,4430972589,,"323A, Sengkang East Way, Sengkang, Northeast, 541323, Singapore",
1.3935447,103.8932612,4430972591,,"Sengkang East Way, Sengkang, Northeast, 541323, Singapore",
1.3937341,103.8937255,4430972596,,"Sengkang East Road, Sengkang, Northeast, 541261, Singapore",
1.3937252,103.8938566,4430972597,,"Sengkang East Road, Sengkang, Northeast, 542261, Singapore",
1.406355,103.8980464,4430972624,,"Punggol Central, Punggol, Northeast, 821266, Singapore",
1.4064982,103.8982675,4430972625,,"Punggol Central, Punggol, Northeast, 821264, Singapore",
1.391162,103.9134892,5277959903,,"Punggol Field Walk, Punggol, Northeast, 828753, Singapore",
1.3965268,103.8932483,4598826774,,"Anchorvale Street, Sengkang, Northeast, 544627, Singapore",
1.3883211,103.8968028,3865151260,,"Compassvale Road, Sengkang, Northeast, 541223, Singapore",
1.4034314,103.9112883,3865151261,,"Punggol Drive, Punggol, Northeast, 822619, Singapore",
1.4038829,103.9112305,3865151270,,"Edgefield Plains, Punggol, Northeast, 821667, Singapore",
1.4038478,103.9107273,3865151267,,"Punggol, Northeast, 821667, Singapore",
1.4038826,103.9111292,3865151269,,"Punggol, Northeast, 821667, Singapore",
1.4208162,103.9084366,2398078763,,"Track 19, Punggol, Northeast, 822425, Singapore",
1.4184465,103.9082862,2398078765,,"Ponggol Twenty-Fourth Avenue, Punggol, Northeast, 822425, Singapore",
1.416129,103.905987,2398078766,,"Punggol Seventeenth Avenue, Punggol, Northeast, 821410, Singapore",
1.4149863,103.9037679,2398078767,,"Punggol Seventeenth Avenue, Punggol, Northeast, 829645, Singapore",
1.4154012,103.9032974,2398078768,turning_loop,"Punggol Seventeenth Avenue, Punggol, Northeast, 829645, Singapore",
1.4142774,103.9031088,2398078769,,"Punggol Seventeenth Avenue, Punggol, Northeast, 829645, Singapore",
1.3941188,103.890893,4598826805,,"Sengkang East Way, Sengkang, Northeast, 541325, Singapore",
1.3942563,103.8908126,4598826806,,"Sengkang East Way, Sengkang, Northeast, 544333, Singapore",
1.3966666,103.8927599,4598826817,,"Anchorvale Street, Sengkang, Northeast, 544628, Singapore",
1.3968734,103.8930822,4598826820,,"Anchorvale Crescent, Sengkang, Northeast, 544628, Singapore",
1.3953768,103.9109561,368920397,traffic_signals,"Edgedale Plains, Punggol, Northeast, 828848, Singapore",
1.3923954,103.9145328,368920400,traffic_signals,"Punggol East, Punggol, Northeast, 828811, Singapore",
1.3950106,103.899141,4598826851,traffic_signals,"297 MSCP, Compassvale Street, Sengkang, Northeast, 540256, Singapore",
1.3977114,103.8878708,4598826863,,"336D, Anchorvale Crescent, Sengkang, Northeast, 544336, Singapore",
1.3968533,103.8913024,4598826881,,"Anchorvale Street, Sengkang, Northeast, 540331, Singapore",
1.3966549,103.890854,4598826885,,"Anchorvale Link, Sengkang, Northeast, 540331, Singapore",
1.4181948,103.9098132,5842946044,traffic_signals,"Northshore Drive, Punggol, Northeast, 822431, Singapore",
1.4180892,103.9098038,5842946045,traffic_signals,"Northshore Drive, Punggol, Northeast, 822431, Singapore",
1.3861107,103.9019193,4715317285,,"Rivervale Lane, Sengkang, Northeast, 543123, Singapore",
1.4195508,103.9096659,368937029,,"Ponggol Twenty-Fourth Avenue, Punggol, Northeast, 823431, Singapore",
1.4187444,103.9083146,368937035,,"Ponggol Twenty-Fourth Avenue, Punggol, Northeast, 822425, Singapore",
1.4197347,103.9089657,368937039,,"35, Ponggol Twenty-Fourth Avenue, Punggol, Northeast, 822425, Singapore",
1.4063536,103.8974777,369166424,traffic_signals,"Punggol Way, Punggol, Northeast, 821261, Singapore",
1.3995537,103.9049717,4427352168,,"Blk 102C, Punggol Road, Punggol, Northeast, 820198, Singapore",
1.399602,103.9048079,4427352169,,"Punggol Road, Punggol, Northeast, 820198, Singapore",
1.3998295,103.9054033,4427352175,,"Punggol Field, Punggol, Northeast, 820198, Singapore",
1.4032213,103.9059194,1167575152,,"Punggol Central, Punggol, Northeast, 820301, Singapore",
1.4000692,103.9046394,4427352178,,"Punggol Field, Punggol, Northeast, 820198, Singapore",
1.4002649,103.9052784,4427352180,,"Punggol Road, Punggol, Northeast, 820198, Singapore",
1.4002637,103.9046828,4427352182,,"Punggol Field, Punggol, Northeast, 820198, Singapore",
1.400437,103.9051848,4427352184,,"Punggol Road, Punggol, Northeast, 820198, Singapore",
1.4041337,103.9036107,4427352186,,"Punggol Place, Punggol, Northeast, 828724, Singapore",
1.4040922,103.9036825,4427352185,,"Punggol Place, Punggol, Northeast, 828724, Singapore",
1.4041728,103.9041064,4427352188,,"84 Parc Centros, 84, Punggol Central, Punggol, Northeast, 828724, Singapore",
1.4033855,103.9064076,1167575172,,"Punggol, Northeast, 820301, Singapore",
1.4033917,103.8967028,369166473,traffic_signals,"Punggol Field, Punggol, Northeast, 822258, Singapore",
1.3920644,103.9143094,2274871522,,"Punggol East, Punggol, Northeast, 828740, Singapore",
1.4004692,103.896094,369166625,traffic_signals,"Punggol Way, Sengkang, Northeast, 820221, Singapore",
1.3864845,103.8912592,369150260,traffic_signals,"Sengkang East Road, Sengkang, Northeast, 541281, Singapore",
1.3864588,103.891404,369150261,traffic_signals,"281A, Sengkang East Avenue, Sengkang, Northeast, 541281, Singapore",
1.3924431,103.9142648,2274871610,,"Punggol Field, Punggol, Northeast, 828740, Singapore",
1.3865538,103.8938713,369150271,traffic_signals,"Sengkang Central, Sengkang, Northeast, 540270, Singapore",
1.4043433,103.904112,4427352391,,"Punggol Central, Punggol, Northeast, 828724, Singapore",
1.4045121,103.9035255,4427352394,,"Punggol Station, Punggol Central, Punggol, Northeast, 828868, Singapore",
1.4046355,103.9035531,4427352397,,"Punggol Central, Punggol, Northeast, 828724, Singapore",
1.4046882,103.9040443,4427352399,,"Punggol Place, Punggol, Northeast, 828845, Singapore",
1.4047209,103.9039627,4427352400,,"Punggol Place, Punggol, Northeast, 828845, Singapore",
1.4212297,103.9106387,368904530,turning_circle,"Punggol Road, Punggol, Northeast, 822431, Singapore",
1.3926882,103.9141667,2274871671,,"Blk 169A, Punggol Field, Punggol, Northeast, 828815, Singapore",
1.3926905,103.9147461,2274871672,,"Blk 170C, Punggol East, Punggol, Northeast, 828811, Singapore",
1.3931626,103.9007183,3063318967,,"44A, Jalan Merdu, Sengkang, Northeast, 548672, Singapore",
1.418523,103.9067974,4423617162,traffic_signals,"Northshore Crescent, Punggol, Northeast, 822425, Singapore",
1.3918552,103.8980515,4478225238,traffic_signals,"Compassvale Road, Sengkang, Northeast, 540248, Singapore",
1.3917723,103.8980237,4478225239,traffic_signals,"Sengkang East Way, Sengkang, Northeast, 540239, Singapore",
1.3918496,103.9151064,3593817002,,"Punggol Field, Punggol, Northeast, 828811, Singapore",
1.4033694,103.8968902,368921576,traffic_signals,"Punggol Sapphire, 268B, Punggol Way, Punggol, Northeast, 822268, Singapore",
1.4026412,103.8994279,368921578,traffic_signals,"Punggol Walk, Punggol, Northeast, 821269, Singapore",
1.3951851,103.9109343,411683825,traffic_signals,"Punggol Field, Punggol, Northeast, 820168, Singapore",
1.3953097,103.9110416,411683826,traffic_signals,"Punggol Field, Punggol, Northeast, 828848, Singapore",
1.398188,103.9072047,368921589,traffic_signals,"Blk 107A, Edgefield Plains, Punggol Meridian, Punggol, Northeast, 820198, Singapore",
1.4157617,103.9004772,5218798666,,"Northshore Walk, Punggol, Northeast, 820405, Singapore",
1.4160589,103.9004561,5218798670,,"Northshore Residences, 406A, Northshore Drive, Punggol, Northeast, 821406, Singapore",
1.4156473,103.9005078,5218798671,,"Northshore Walk, Punggol, Northeast, 822402, Singapore",
1.4163786,103.9007089,5218798699,,"Northshore Residences, 406A, Northshore Drive, Punggol, Northeast, 821406, Singapore",
1.41561,103.9001523,5218798703,,"CP.Free, Northshore Drive, Punggol, Northeast, 822402, Singapore",
1.4158568,103.9002139,5218798704,,"Northshore Walk, Punggol, Northeast, 821413, Singapore",
1.4158199,103.9002719,5218798705,,"CP.Free, Northshore Drive, Punggol, Northeast, 822402, Singapore",
1.416032,103.900057,5218798706,,"Northshore Walk, Punggol, Northeast, 821413, Singapore",
1.4159271,103.9002637,5218798708,,"Northshore Walk, Punggol, Northeast, 821413, Singapore",
1.4147078,103.9013536,5218798713,,"Northshore Walk, Punggol, Northeast, 821402, Singapore",
1.4013861,103.9020482,411684132,traffic_signals,"Punggol Place, Punggol, Northeast, 828812, Singapore",
1.4015093,103.902118,411684133,traffic_signals,"Punggol Field, Punggol, Northeast, 822273, Singapore",
1.4014232,103.9019601,411684210,traffic_signals,"Punggol Place, Punggol, Northeast, 828812, Singapore",
1.4015578,103.9020308,411684211,traffic_signals,"Punggol Place, Punggol, Northeast, 828812, Singapore",
1.4068843,103.9052635,4463906452,,"Fo Guang Shan (Singapore), Punggol Drive, Punggol, Northeast, 828845, Singapore",
1.3978571,103.9189873,4587589271,,"653, Punggol Drive, Punggol, Northeast, 820653, Singapore",
1.3983128,103.9189459,4587589274,,"Punggol East, Punggol, Northeast, 821653, Singapore",
1.3976918,103.9185163,4587589275,,"Punggol East, Punggol, Northeast, 820094, Singapore",
1.3977145,103.9190383,4587589278,,"Punggol Drive, Punggol, Northeast, 821653, Singapore",
1.3983063,103.9187584,4587589279,,"Punggol East, Punggol, Northeast, 820094, Singapore",
1.3982663,103.9184148,4587589282,,"Punggol Drive, Punggol, Northeast, 820094, Singapore",
1.3981387,103.9183691,4587589283,,"Punggol Drive, Punggol, Northeast, 820094, Singapore",
1.3977989,103.918396,4587589286,,"Punggol East, Punggol, Northeast, 820096, Singapore",
1.3878569,103.8969648,4715318989,,"Compassvale Drive, Sengkang, Northeast, 541223, Singapore",
1.3877234,103.8966104,4715318992,,"Compassvale Road, Sengkang, Northeast, 542206, Singapore",
1.4062542,103.9006034,1167544109,,"Punggol Central, Punggol, Northeast, 820056, Singapore",
1.398601,103.8993273,369168177,,"295A, Compassvale Crescent, Sengkang, Northeast, 541295, Singapore",
1.4064235,103.9009379,1167544116,,"Punggol Walk, Punggol, Northeast, 820073, Singapore",
1.4091749,103.9021503,1167544136,traffic_signals,"Sumang Link, Punggol, Northeast, 821313, Singapore",
1.3950568,103.9166348,5218422733,,"Punggol East, Punggol, Northeast, 828824, Singapore",
1.3956857,103.917078,5218422734,,"Golfers @ Punggol Driving Range, 60, Punggol East, Punggol, Northeast, 828825, Singapore",
1.3951636,103.916461,2274873406,,"Punggol East, Punggol, Northeast, 828824, Singapore",
1.3949263,103.9112259,2274873468,,"Punggol, Northeast, 820168, Singapore",
1.3949801,103.9107893,2274873521,,"Blk 126, Edgedale Plains, Punggol, Northeast, 828867, Singapore",
1.3950152,103.9106897,2274873529,,"Blk 110D, Edgedale Plains, Punggol, Northeast, 828867, Singapore",
1.3940017,103.9018913,3063320788,,"190B, Rivervale Drive, Punggol, Northeast, 540193, Singapore",
1.4155929,103.9038259,5684007129,,"Punggol, Northeast, 829645, Singapore",
1.3951371,103.9112474,2274873612,,"Blk 172A, Punggol Field, Punggol, Northeast, 820168, Singapore",
1.4061252,103.9005046,1748996424,,"Punggol Central, Punggol, Northeast, 821264, Singapore",
1.4092753,103.9021933,1748996435,traffic_signals,"Sentul Crescent, Punggol, Northeast, 821313, Singapore",
1.4025052,103.8993799,411685204,traffic_signals,"Punggol Walk, Punggol, Northeast, 821269, Singapore",
1.4106317,103.8998302,1748996457,traffic_signals,"Punggol Way, Punggol, Northeast, 821312, Singapore",
1.4107161,103.8998795,1748996467,traffic_signals,"Sumang Link, Punggol, Northeast, 821312, Singapore",
1.4128414,103.9007798,1748996477,traffic_signals,"Punggol Way, Punggol, Northeast, 824326, Singapore",
1.4136597,103.9114863,6958977488,,"New Punggol Road, Punggol, Northeast, 821446, Singapore",
1.4130637,103.9116767,6958977493,,"Punggol Coast Road, Punggol, Northeast, 821446, Singapore",
1.4127883,103.9113032,6958977497,,"New Punggol Road, Punggol, Northeast, 824672, Singapore",
1.4131255,103.9113957,6958977543,,"Punggol Coast Road, Punggol, Northeast, 821446, Singapore",
1.413169,103.9112074,6958977545,,"New Punggol Road, Punggol, Northeast, 821433, Singapore",
1.3990059,103.8957396,2083328528,,"Sengkang East Road, Sengkang, Northeast, 541287, Singapore",
1.3988661,103.895511,2083328532,,"Sengkang East Road, Sengkang, Northeast, 542287, Singapore",
1.3954313,103.910618,2274873883,,"Punggol, Northeast, 828867, Singapore",
1.4005277,103.8956561,2083328564,,"Matilda Edge, 221, Sumang Lane, Sengkang, Northeast, 820221, Singapore",
1.4167655,103.9117668,7311741524,,"New Punggol Road, Punggol, Northeast, 820447, Singapore",
1.4167797,103.9116561,7311741528,,"New Punggol Road, Punggol, Northeast, 821431, Singapore",
1.395549,103.9112139,2274873950,,"Punggol, Northeast, 828848, Singapore",
1.3955405,103.9164202,2274873982,,"Punggol Central, Punggol, Northeast, 820652, Singapore",
1.3956408,103.9111428,2274874004,,"Blk 173D, Edgedale Plains, Punggol, Northeast, 828848, Singapore",
1.3960092,103.8949515,3063321303,,"Compassvale Street, Sengkang, Northeast, 540294, Singapore",
1.3960759,103.8942597,3063321312,,"Cheng Lim, Anchorvale Street, Sengkang, Northeast, 544627, Singapore",
1.3980693,103.9007885,369169123,,"299B, Tampines Expressway, Punggol, Northeast, 544288, Singapore",
1.3867482,103.8936189,4724544243,,"Sengkang East Avenue, Sengkang, Northeast, 544200, Singapore",
1.3868604,103.8938041,4724544247,,"Sengkang Central, Sengkang, Northeast, 544201, Singapore",
1.3957551,103.9168995,2274874105,,"Punggol East, Punggol, Northeast, 820652, Singapore",
1.3980396,103.9187428,4587590412,traffic_signals,"Punggol East, Punggol, Northeast, 821653, Singapore",
1.3981201,103.9186179,4587590413,traffic_signals,"Punggol East, Punggol, Northeast, 820094, Singapore",
1.3900757,103.8962948,375771951,traffic_signals,"Sengkang Square, Sengkang, Northeast, 544757, Singapore",
1.3955554,103.9107444,2274874178,,"Punggol Field, Punggol, Northeast, 828848, Singapore",
1.3901605,103.8963243,375771974,traffic_signals,"Sengkang Square, Sengkang, Northeast, 544755, Singapore",
1.388068,103.896623,370709327,traffic_signals,"Compassvale Road, Sengkang, Northeast, 544749, Singapore",
1.3887998,103.8945354,370709328,traffic_signals,"Sengkang Central, Sengkang, Northeast, 544700, Singapore",
1.3920372,103.8972887,375772010,,"Sengkang Square, Sengkang, Northeast, 541257, Singapore",
1.3842083,103.8904596,5214819190,,"Sengkang East Road, Sengkang, Northeast, 544997, Singapore",
1.3956754,103.9164876,2274874276,,"Punggol Central, Punggol, Northeast, 820652, Singapore",
1.3867327,103.8937598,370709474,traffic_signals,"Sengkang East Avenue, Sengkang, Northeast, 544200, Singapore",
1.3865795,103.8937168,370709478,traffic_signals,"Sengkang East Avenue, Sengkang, Northeast, 540270, Singapore",
1.3855179,103.8960862,4459074649,,"Sengkang East Avenue, Sengkang, Northeast, 542205, Singapore",
1.3855808,103.903176,4459074650,traffic_signals,"Rivervale Lane, Sengkang, Northeast, 541123, Singapore",
