,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,geometry,ref,name,bridge,access,tunnel
178,368897810,373096527,0,74477405,True,,primary,50,16.086,"LINESTRING (103.9166314 1.3953869, 103.9167131 1.3955063)",,Punggol East,,,
179,368897810,2274873982,0,383281857,True,3,tertiary,60,29.033,"LINESTRING (103.9166314 1.3953869, 103.9164202 1.3955405)",,Punggol Central,,,
180,368897966,373096533,0,383281850,True,,residential,40,17.629,"LINESTRING (103.9128445 1.3980923, 103.9129423 1.3982171)",,Edgedale Plains,,,
181,368897966,2274876138,0,383281858,True,3,tertiary,60,31.522,"LINESTRING (103.9128445 1.3980923, 103.912612 1.3982546)",,Punggol Central,,,
182,368898713,2274880313,0,325024323,True,2,residential,40,34.271,"LINESTRING (103.9090579 1.4008299, 103.9088758 1.4005812)",,Edgefield Plains,,,
183,368898713,373096990,0,325024330,True,,tertiary,60,14.233,"LINESTRING (103.9090579 1.4008299, 103.908953 1.4009033)",,Punggol Central,,,
184,368899628,369166424,0,174281637,True,4,tertiary,50,23.923,"LINESTRING (103.8976929 1.4063554, 103.8974777 1.4063536)",,Punggol Central,,,
185,368899628,4004994591,0,445716728,True,3,secondary,60,36.679,"LINESTRING (103.8976929 1.4063554, 103.897594 1.4060407)",,Punggol Way,,,
186,368899630,5256737847,0,476395128,True,3,tertiary,60,43.824,"LINESTRING (103.8996537 1.4063339, 103.8992595 1.4063395)",,Punggol Central,,,
187,368899632,373096660,0,500373596,True,,residential,50,15.067,"LINESTRING (103.9007804 1.4060179, 103.900832 1.4061432)",,Punggol Walk,,,
188,368899632,1748996424,0,582412262,True,3,tertiary,60,32.898,"LINESTRING (103.9007804 1.4060179, 103.9005046 1.4061252)",,Punggol Central,,,
189,368899633,411679981,0,173767824,True,3,tertiary,60,9.379,"LINESTRING (103.9038354 1.4043366, 103.9037633 1.4043804)",,Punggol Central,,,
190,368899633,4427352185,0,173767826,True,2,residential,50,32.053,"LINESTRING (103.9038354 1.4043366, 103.9036825 1.4040922)",,Punggol Place,,,
191,368899634,368902639,0,74962086,True,4,tertiary,60,14.871,"LINESTRING (103.9063242 1.4027819, 103.9062096 1.4028509)",,Punggol Central,,,
192,368899634,2274882073,0,582412255,True,3,secondary,60,44.103,"LINESTRING (103.9063242 1.4027819, 103.9061699 1.4024165)",,Punggol Road,,,
193,368900542,2274881012,0,534635088,True,2,residential,50,23.58,"LINESTRING (103.9147505 1.4007321, 103.914581 1.4008596)",,Punggol Drive,,,
194,368900542,395048584,0,534635090,True,,residential,50,18.745,"LINESTRING (103.9147505 1.4007321, 103.9148496 1.4008685)",,Edgedale Plains,,,
195,368901442,4598672270,0,447713008,True,1,residential,50,5.707,"LINESTRING (103.9040377 1.4078272, 103.9040116 1.4078714)",,Punggol Drive,,,
196,368901446,395048534,0,500372423,True,,residential,40,16.282,"LINESTRING (103.9053287 1.4072315, 103.9053812 1.4073682)",,Punggol Place,,,
197,368901446,2274884797,0,500372424,True,2,residential,50,29.269,"LINESTRING (103.9053287 1.4072315, 103.9050972 1.4073569)",,Punggol Drive,,,
198,368901452,395048535,0,500372302,True,4,secondary,60,19.132,"LINESTRING (103.9076287 1.4058411, 103.9077163 1.4059892)",,Punggol Road,,,
199,368901452,5952932441,0,582412249,True,2,residential,50,30.188,"LINESTRING (103.9076287 1.4058411, 103.9074075 1.4059986)",,Punggol Drive,,,
200,368901455,373096980,0,534634680,True,,residential,50,11.312,"LINESTRING (103.910928 1.4034522, 103.9108485 1.4035157)",,Punggol Drive,,,
201,368901455,2274882854,0,737480372,True,2,residential,40,23.234,"LINESTRING (103.910928 1.4034522, 103.9108044 1.4032837)",,Edgefield Plains,,,
202,368902639,373096632,0,74662283,True,3,secondary,60,13.794,"LINESTRING (103.9062096 1.4028509, 103.9062514 1.4029677)",,Punggol Road,,,
203,368902639,2274882621,0,582412253,True,3,tertiary,60,33.778,"LINESTRING (103.9062096 1.4028509, 103.9059567 1.4030193)",,Punggol Central,,,
204,368902719,411679990,0,174886184,True,,secondary,60,19.349,"LINESTRING (103.9049553 1.39991, 103.9050242 1.4000698)",,Punggol Road,,,
205,368902719,4427352178,0,582412285,True,2,residential,50,39.326,"LINESTRING (103.9049553 1.39991, 103.9046394 1.4000692)",,Punggol Field,,,
206,368904530,5556054323,0,580377295,False,2,residential,40,3.229,"LINESTRING (103.9106387 1.4212297, 103.9106101 1.4212246)",,Punggol Road,,,
207,368906183,6498122974,0,32759106,True,2,residential,50,38.687,"LINESTRING (103.905495 1.4097618, 103.9051979 1.409943)",,Sentul Crescent,,,
208,368906187,1748996431,0,32759106,True,2,residential,50,18.375,"LINESTRING (103.9059135 1.4087271, 103.9059292 1.4088916)",,Sentul Crescent,,,
209,368918172,5177295837,0,644683382,False,2,residential,40,48.714,"LINESTRING (103.9023044 1.3992664, 103.9019259 1.3994872)",,Punggol Place,,,
210,368918172,368918173,0,693032929,True,1,residential,40,24.182,"LINESTRING (103.9023044 1.3992664, 103.9024984 1.399168)",,Punggol Place,,,
211,368918173,368918174,0,693032929,True,1,residential,40,7.909,"LINESTRING (103.9024984 1.399168, 103.9025509 1.39912)",,Punggol Place,,,
212,368918174,2274877857,0,693032929,True,1,residential,40,7.395,"LINESTRING (103.9025509 1.39912, 103.9025635 1.3990547)",,Punggol Place,,,
213,368918175,368918177,0,35091916,True,1,residential,40,6.94,"LINESTRING (103.9025423 1.398991, 103.9024887 1.398959)",,Punggol Place,,,
214,368918177,2274877593,0,35091916,True,1,residential,40,6.021,"LINESTRING (103.9024887 1.398959, 103.9024346 1.3989616)",,Punggol Place,,,
215,368918178,411687733,0,35091916,True,1,residential,40,9.462,"LINESTRING (103.9023587 1.3990695, 103.9023451 1.3991535)",,Punggol Place,,,
216,368918179,5177288927,0,636849865,False,2,residential,40,16.064,"LINESTRING (103.9016427 1.3996524, 103.9015177 1.3997249)",,Punggol Place,,,
217,368918179,5177295837,0,636849865,False,2,residential,40,36.448,"LINESTRING (103.9016427 1.3996524, 103.9019259 1.3994872)",,Punggol Place,,,
218,368918180,6275746138,0,35092337,False,2,residential,40,7.788,"LINESTRING (103.9013803 1.3999418, 103.9013616 1.4000093)",,Punggol Place,,,
219,368918180,6275746139,0,35092337,False,2,residential,40,6.907,"LINESTRING (103.9013803 1.3999418, 103.9014012 1.3998833)",,Punggol Place,,,
220,368918181,2274881053,0,35091918,True,2,residential,40,23.874,"LINESTRING (103.901586 1.4007421, 103.9016799 1.4009352)",,Punggol Place,,,
221,368918181,5256422836,0,636849866,False,3,residential,40,28.303,"LINESTRING (103.901586 1.4007421, 103.9014513 1.4005261)",,Punggol Place,,,
222,368920397,411683826,0,534637114,True,,residential,50,12.083,"LINESTRING (103.9109561 1.3953768, 103.9110416 1.3953097)",,Punggol Field,,,
223,368920397,2274874004,0,708841667,True,2,residential,50,35.951,"LINESTRING (103.9109561 1.3953768, 103.9111428 1.3956408)",,Edgedale Plains,,,
224,368920400,369175543,0,173963243,True,,residential,50,16.745,"LINESTRING (103.9145328 1.3923954, 103.9146504 1.3923013)",,Punggol Field,,,
225,368920400,2274871672,0,383281864,True,3,primary,60,40.484,"LINESTRING (103.9145328 1.3923954, 103.9147461 1.3926905)",,Punggol East,,,
226,368921576,411679973,0,500374533,True,4,secondary,60,12.187,"LINESTRING (103.8968902 1.4033694, 103.8968612 1.4032637)",,Punggol Way,,,
227,368921576,2274882873,0,500374534,True,2,residential,40,44.931,"LINESTRING (103.8968902 1.4033694, 103.897285 1.4032828)",,Punggol Field,,,
228,368921578,2274882221,0,534632367,True,,residential,50,14.545,"LINESTRING (103.8994279 1.4026412, 103.8995508 1.4025963)",,Punggol Field,,,
229,368921578,4598671872,0,582412279,True,2,residential,50,37.357,"LINESTRING (103.8994279 1.4026412, 103.899555 1.4029522)",,Punggol Walk,,,
230,368921589,4698074733,0,75138970,True,2,residential,50,31.539,"LINESTRING (103.9072047 1.398188, 103.9070516 1.3979492)",,Edgefield Plains,,,
231,368921589,411679985,0,512918169,True,2,residential,50,8.457,"LINESTRING (103.9072047 1.398188, 103.9071445 1.3982345)",,Punggol Field,,,
232,368923557,368923560,0,32759619,True,,residential,40,6.157,"LINESTRING (103.9095672 1.3932695, 103.909558 1.3932149)",,Edgedale Plains,,,
233,368923560,2274871930,0,32759619,True,,residential,40,5.284,"LINESTRING (103.909558 1.3932149, 103.9095487 1.3931683)",,Edgedale Plains,,,
234,368923561,368923562,0,32759619,True,,residential,40,5.444,"LINESTRING (103.9095185 1.3931318, 103.909473 1.3931137)",,Edgedale Plains,,,
235,368923562,2274871909,0,32759619,True,,residential,40,5.451,"LINESTRING (103.909473 1.3931137, 103.9094244 1.3931202)",,Edgedale Plains,,,
236,368923563,2274871966,0,32759619,True,,residential,40,5.446,"LINESTRING (103.9093852 1.3931496, 103.9093654 1.3931944)",,Edgedale Plains,,,
237,368923564,368923565,0,32759619,True,,residential,40,5.45,"LINESTRING (103.90937 1.3932432, 103.9093979 1.3932835)",,Edgedale Plains,,,
238,368923565,2274872053,0,32759619,True,,residential,40,10.793,"LINESTRING (103.9093979 1.3932835, 103.909482 1.393332)",,Edgedale Plains,,,
239,368925340,5256475894,0,35091536,True,2,residential,50,40.014,"LINESTRING (103.9062956 1.3970062, 103.9064918 1.3973079)",,Edgefield Plains,,,
240,368925340,6572434316,0,699886518,False,1,residential,50,12.457,"LINESTRING (103.9062956 1.3970062, 103.9062278 1.396917)",,Edgefield Plains,,,
241,368927583,5862767203,0,32758741,True,3,primary,70,14.65,"LINESTRING (103.9136226 1.3910755, 103.9137044 1.3911788)",,Punggol East,,,
242,368927583,5862767208,0,620546643,True,,residential,50,16.126,"LINESTRING (103.9136226 1.3910755, 103.9137358 1.3909848)",,Punggol Field Walk,,,
243,368927585,5218361612,0,32759756,True,2,residential,50,18.821,"LINESTRING (103.9125026 1.3919502, 103.9125949 1.3920921)",,Punggol Field Walk,,,
244,368927585,5218349066,0,620546646,True,2,residential,50,10.129,"LINESTRING (103.9125026 1.3919502, 103.9125736 1.3918931)",,Punggol Field Walk,,,
245,368930446,4697831198,0,32759835,True,,residential,50,17.9,"LINESTRING (103.9042128 1.4174388, 103.9042735 1.4172897)",,Punggol Seventeenth Avenue,,,
246,368930446,5218807982,0,582303321,True,3,secondary,50,20.124,"LINESTRING (103.9042128 1.4174388, 103.9043865 1.4174898)",,Punggol Way,,,
247,368930452,1749002699,0,163137280,False,2,residential,50,72.243,"LINESTRING (103.9053203 1.4155865, 103.9058255 1.4159952)",,Punggol Seventeenth Avenue,,,
248,368930452,368931966,0,646138487,False,2,residential,50,122.706,"LINESTRING (103.9053203 1.4155865, 103.9044888 1.4148607)",,Punggol Seventeenth Avenue,,,
249,368930452,1749002694,0,646138488,False,2,residential,50,25.33,"LINESTRING (103.9053203 1.4155865, 103.9051482 1.4157358)",,Punggol Seventeenth Avenue,,,
250,368930452,5256748785,0,646845858,False,2,residential,50,52.317,"LINESTRING (103.9053203 1.4155865, 103.9056836 1.4152874)",,Punggol Seventeenth Avenue,,,
251,368931960,2398078767,0,32759866,False,,residential,50,99.43,"LINESTRING (103.9031578 1.4143324, 103.9037679 1.4149863)",,Punggol Seventeenth Avenue,,,
252,368931960,2398078769,0,32759866,False,,residential,50,8.19,"LINESTRING (103.9031578 1.4143324, 103.9031088 1.4142774)",,Punggol Seventeenth Avenue,,,
253,368931961,6769818892,0,645327358,False,,residential,50,4.309,"LINESTRING (103.9040937 1.4152846, 103.9041276 1.4152658)",,Punggol Seventeenth Avenue,,,
254,368931961,4604732761,0,645327358,False,,residential,50,3.783,"LINESTRING (103.9040937 1.4152846, 103.9040598 1.4152816)",,Punggol Seventeenth Avenue,,,
255,368931966,368933876,0,33335303,False,,residential,50,128.004,"LINESTRING (103.9044888 1.4148607, 103.9036101 1.4141167)",,Punggol Seventeenth Avenue,,,
256,368931966,368930452,0,646138487,False,2,residential,50,122.706,"LINESTRING (103.9044888 1.4148607, 103.9053203 1.4155865)",,Punggol Seventeenth Avenue,,,
257,368931966,6769818892,0,721661465,False,2,residential,50,60.342,"LINESTRING (103.9044888 1.4148607, 103.9041276 1.4152658)",,Punggol Seventeenth Avenue,,,
258,368931974,5556264978,0,33335304,False,2,residential,50,76.474,"LINESTRING (103.9054064 1.4166401, 103.9048176 1.4162844)",,Punggol Seventeenth Avenue,,,
259,368931974,368932134,0,646140539,False,,residential,50,32.681,"LINESTRING (103.9054064 1.4166401, 103.9056565 1.4167946)",,Punggol Seventeenth Avenue,,,
260,368931974,6758793451,0,720127783,False,2,residential,50,21.227,"LINESTRING (103.9054064 1.4166401, 103.905509 1.4164791)",,Punggol Seventeenth Avenue,,,
261,368932134,368931974,0,646140539,False,,residential,50,32.681,"LINESTRING (103.9056565 1.4167946, 103.9054064 1.4166401)",,Punggol Seventeenth Avenue,,,
262,368933876,368931966,0,33335303,False,,residential,50,128.004,"LINESTRING (103.9036101 1.4141167, 103.9044888 1.4148607)",,Punggol Seventeenth Avenue,,,
263,368935418,1167584100,0,32759984,True,3,secondary,50,31.024,"LINESTRING (103.9019525 1.4157839, 103.9021283 1.4160006)",,Punggol Way,,,
264,368935419,5218807995,0,620243239,True,5,secondary,50,29.608,"LINESTRING (103.9034244 1.4169897, 103.9036517 1.4171285)",,Punggol Way,,,
265,368935424,4697829885,0,535773831,True,3,secondary,50,21.053,"LINESTRING (103.9048744 1.4175664, 103.9050634 1.4175542)",,Punggol Way,,,
266,368935428,4423617164,0,535773831,True,3,secondary,50,33.37,"LINESTRING (103.9052461 1.4175203, 103.9055349 1.4174384)",,Punggol Way,,,
267,368935437,5218821347,0,444899256,True,2,secondary,50,19.055,"LINESTRING (103.9071393 1.416699, 103.9073012 1.4166427)",,Punggol Way,,,
268,368937029,5556054120,0,365594548,False,2,residential,50,52.178,"LINESTRING (103.9096659 1.4195508, 103.9101166 1.4194197)",,Ponggol Twenty-Fourth Avenue,,,
269,368937029,368937039,0,465501539,False,2,residential,50,80.476,"LINESTRING (103.9096659 1.4195508, 103.9089657 1.4197347)",,Ponggol Twenty-Fourth Avenue,,,
270,368937029,6038493529,0,641118822,False,2,residential,50,22.938,"LINESTRING (103.9096659 1.4195508, 103.9096101 1.4193522)",,Ponggol Twenty-Fourth Avenue,,,
271,368937031,3035715043,0,365594549,False,2,residential,50,6.741,"LINESTRING (103.9094213 1.4187259, 103.9093908 1.4186735)",,Ponggol Twenty-Fourth Avenue,,,
272,368937031,6038493529,0,365594549,False,2,residential,50,72.735,"LINESTRING (103.9094213 1.4187259, 103.9096101 1.4193522)",,Ponggol Twenty-Fourth Avenue,,,
273,368937035,3782207684,0,32760051,False,2,residential,50,33.862,"LINESTRING (103.9083146 1.4187444, 103.908356 1.4190461)",,Ponggol Twenty-Fourth Avenue,,,
274,368937035,2398078765,0,231414421,False,,residential,50,33.275,"LINESTRING (103.9083146 1.4187444, 103.9082862 1.4184465)",,Ponggol Twenty-Fourth Avenue,,,
275,368937035,6038491560,0,641118905,False,2,residential,50,15.747,"LINESTRING (103.9083146 1.4187444, 103.9084554 1.4187288)",,Ponggol Twenty-Fourth Avenue,,,
276,368937036,4604821910,0,32760051,False,2,residential,50,10.746,"LINESTRING (103.9084402 1.4194052, 103.9084833 1.4194917)",,Ponggol Twenty-Fourth Avenue,,,
277,368937036,4604821911,0,32760051,False,2,residential,50,13.746,"LINESTRING (103.9084402 1.4194052, 103.9084024 1.4192875)",,Ponggol Twenty-Fourth Avenue,,,
278,368937038,5218885970,0,32760051,False,2,residential,50,15.579,"LINESTRING (103.9086596 1.4196646, 103.9087885 1.4197196)",,Ponggol Twenty-Fourth Avenue,,,
279,368937038,3035715033,0,32760051,False,2,residential,50,16.597,"LINESTRING (103.9086596 1.4196646, 103.9085433 1.419571)",,Ponggol Twenty-Fourth Avenue,,,
280,368937039,5218885970,0,32760051,False,2,residential,50,19.769,"LINESTRING (103.9089657 1.4197347, 103.9087885 1.4197196)",,Ponggol Twenty-Fourth Avenue,,,
281,368937039,2398078764,0,231414420,False,,residential,50,86.512,"LINESTRING (103.9089657 1.4197347, 103.9082276 1.4199814)",,Track 19,,,
282,368937039,368937029,0,465501539,False,2,residential,50,80.476,"LINESTRING (103.9089657 1.4197347, 103.9096659 1.4195508)",,Ponggol Twenty-Fourth Avenue,,,
283,368957072,6097790106,0,620514876,True,2,residential,40,18.074,"LINESTRING (103.9100538 1.3941533, 103.9101559 1.3942798)",,Edgedale Plains,,,
284,369137905,369140109,0,33263094,True,,tertiary,50,17.41,"LINESTRING (103.8922832 1.3895674, 103.892433 1.3895217)",,Compassvale Drive,,,
285,369137905,5278671035,0,445716747,True,3,primary,60,5.945,"LINESTRING (103.8922832 1.3895674, 103.8922986 1.3896186)",,Sengkang East Road,,,
286,369140109,5278671033,0,445716690,True,2,tertiary,50,4.518,"LINESTRING (103.892433 1.3895217, 103.8924717 1.3895093)",,Compassvale Drive,,,
287,369140109,242948451,0,445716740,True,,primary,60,10.412,"LINESTRING (103.892433 1.3895217, 103.892403 1.389433)",,Sengkang East Road,,,
288,369140676,4430972279,0,649386685,True,5,primary,60,35.829,"LINESTRING (103.8933709 1.3926679, 103.8934691 1.3929748)",,Sengkang East Road,,,
289,369140970,5278670970,0,476689617,True,4,primary,60,7.888,"LINESTRING (103.8928504 1.3911714, 103.8928759 1.3912376)",,Sengkang East Road,,,
290,369141151,3808580388,0,174886203,True,3,primary,60,59.188,"LINESTRING (103.8930157 1.3916394, 103.8931899 1.3921424)",,Sengkang East Road,,,
291,369141916,1854312584,0,627984474,True,3,secondary,60,39.378,"LINESTRING (103.8920009 1.3939765, 103.8923356 1.3938605)",,Sengkang East Way,,,
292,369141917,369142425,0,75241836,True,4,secondary,60,14.17,"LINESTRING (103.8936212 1.3934247, 103.8937421 1.3933843)",,Sengkang East Way,,,
293,369141917,5278670989,0,445716751,True,3,primary,60,7.364,"LINESTRING (103.8936212 1.3934247, 103.8936431 1.3934872)",,Sengkang East Road,,,
294,369142425,242952267,0,174886197,True,4,primary,60,12.894,"LINESTRING (103.8937421 1.3933843, 103.8937054 1.3932743)",,Sengkang East Road,,,
295,369142425,5278670991,0,445716756,True,3,secondary,60,7.14,"LINESTRING (103.8937421 1.3933843, 103.893803 1.3933639)",,Sengkang East Way,,,
296,369150260,242948493,0,536039208,True,4,primary,60,15.254,"LINESTRING (103.8912592 1.3864845, 103.8913015 1.386615)",,Sengkang East Road,,,
297,369150260,4598842434,0,623718340,True,2,secondary,50,41.42,"LINESTRING (103.8912592 1.3864845, 103.8908968 1.3865711)",,Sengkang East Avenue,,,
298,369150261,4598842420,0,476689606,True,3,primary,60,26.917,"LINESTRING (103.891404 1.3864588, 103.8913175 1.3862327)",,Sengkang East Road,,,
299,369150261,369150260,0,536039207,True,3,secondary,50,16.348,"LINESTRING (103.891404 1.3864588, 103.8912592 1.3864845)",,Sengkang East Avenue,,,
300,369150271,370709478,0,536039210,True,3,secondary,50,17.411,"LINESTRING (103.8938713 1.3865538, 103.8937168 1.3865795)",,Sengkang East Avenue,,,
301,369150271,5952952756,0,623715810,True,2,tertiary,50,20.589,"LINESTRING (103.8938713 1.3865538, 103.8938166 1.3863769)",,Sengkang Central,,,
302,369153535,391191105,0,74964820,True,2,secondary,50,30.114,"LINESTRING (103.8949831 1.3862278, 103.8947352 1.386337)",,Sengkang East Avenue,,,
303,369158458,5680984240,0,74957634,True,4,primary,60,7.41,"LINESTRING (103.8945619 1.39613, 103.8945853 1.3961924)",,Sengkang East Road,,,
304,369158458,369468189,0,512918150,True,,tertiary,50,14.722,"LINESTRING (103.8945619 1.39613, 103.8946884 1.3960908)",,Compassvale Street,,,
305,369158766,4598826853,0,627992334,True,2,tertiary,50,33.502,"LINESTRING (103.891871 1.3968777, 103.8921662 1.396817)",,Anchorvale Street,,,
306,369163840,4478225238,0,450926024,True,3,secondary,60,14.574,"LINESTRING (103.8979284 1.3919003, 103.8980515 1.3918552)",,Sengkang East Way,,,
307,369163840,3063316239,0,627967107,True,2,tertiary,50,23.909,"LINESTRING (103.8979284 1.3919003, 103.8979907 1.3921061)",,Compassvale Road,,,
